"cnty_fips","display_name","Value","theme_range"
38025,"""Dunn, (ND)""",160.5,"147.4 - 167.6 (641)"
38027,"""Eddy, (ND)""",180.4,"167.7 - 186.9 (647)"
38029,"""Emmons, (ND)""",139.6,"28.1 - 147.3 (644)"
38031,"""Foster, (ND)""",159,"147.4 - 167.6 (641)"
38033,"""Golden Valley, (ND)""",162.3,"147.4 - 167.6 (641)"
38035,"""Grand Forks, (ND)""",151.2,"147.4 - 167.6 (641)"
38037,"""Grant, (ND)""",144.9,"28.1 - 147.3 (644)"
38039,"""Griggs, (ND)""",149.5,"147.4 - 167.6 (641)"
38041,"""Hettinger, (ND)""",138.8,"28.1 - 147.3 (644)"
38043,"""Kidder, (ND)""",122.4,"28.1 - 147.3 (644)"
38045,"""LaMoure, (ND)""",137.1,"28.1 - 147.3 (644)"
38047,"""Logan, (ND)""",151.6,"147.4 - 167.6 (641)"
38049,"""McHenry, (ND)""",147.4,"147.4 - 167.6 (641)"
38051,"""McIntosh, (ND)""",140.7,"28.1 - 147.3 (644)"
38053,"""McKenzie, (ND)""",184.2,"167.7 - 186.9 (647)"
38055,"""McLean, (ND)""",135.9,"28.1 - 147.3 (644)"
38057,"""Mercer, (ND)""",144.5,"28.1 - 147.3 (644)"
38059,"""Morton, (ND)""",147.4,"147.4 - 167.6 (641)"
38061,"""Mountrail, (ND)""",261.5,"216.7 - 502.5 (641)"
38063,"""Nelson, (ND)""",160.9,"147.4 - 167.6 (641)"
38065,"""Oliver, (ND)""",116.3,"28.1 - 147.3 (644)"
38067,"""Pembina, (ND)""",137.2,"28.1 - 147.3 (644)"
38069,"""Pierce, (ND)""",180.6,"167.7 - 186.9 (647)"
38071,"""Ramsey, (ND)""",163.7,"147.4 - 167.6 (641)"
38073,"""Ransom, (ND)""",157.6,"147.4 - 167.6 (641)"
38075,"""Renville, (ND)""",155.5,"147.4 - 167.6 (641)"
38077,"""Richland, (ND)""",141.1,"28.1 - 147.3 (644)"
38079,"""Rolette, (ND)""",185.5,"167.7 - 186.9 (647)"
38081,"""Sargent, (ND)""",148.4,"147.4 - 167.6 (641)"
38083,"""Sheridan, (ND)""",114.6,"28.1 - 147.3 (644)"
38085,"""Sioux, (ND)""",277.1,"216.7 - 502.5 (641)"
38087,"""Slope, (ND)""",139.9,"28.1 - 147.3 (644)"
38089,"""Stark, (ND)""",144.2,"28.1 - 147.3 (644)"
38091,"""Steele, (ND)""",125.9,"28.1 - 147.3 (644)"
38093,"""Stutsman, (ND)""",142.6,"28.1 - 147.3 (644)"
38095,"""Towner, (ND)""",167.7,"167.7 - 186.9 (647)"
38097,"""Traill, (ND)""",133.5,"28.1 - 147.3 (644)"
38099,"""Walsh, (ND)""",150.7,"147.4 - 167.6 (641)"
38101,"""Ward, (ND)""",127.9,"28.1 - 147.3 (644)"
38103,"""Wells, (ND)""",164.9,"147.4 - 167.6 (641)"
38105,"""Williams, (ND)""",165.8,"147.4 - 167.6 (641)"
41001,"""Baker, (OR)""",163.1,"147.4 - 167.6 (641)"
41049,"""Morrow, (OR)""",135.4,"28.1 - 147.3 (644)"
41059,"""Umatilla, (OR)""",137.7,"28.1 - 147.3 (644)"
41061,"""Union, (OR)""",141.3,"28.1 - 147.3 (644)"
41063,"""Wallowa, (OR)""",146.2,"28.1 - 147.3 (644)"
46013,"""Brown, (SD)""",144.6,"28.1 - 147.3 (644)"
46019,"""Butte, (SD)""",145.6,"28.1 - 147.3 (644)"
46021,"""Campbell, (SD)""",146.9,"28.1 - 147.3 (644)"
46025,"""Clark, (SD)""",140,"28.1 - 147.3 (644)"
46029,"""Codington, (SD)""",143.6,"28.1 - 147.3 (644)"
46031,"""Corson, (SD)""",286,"216.7 - 502.5 (641)"
46037,"""Day, (SD)""",149.8,"147.4 - 167.6 (641)"
46039,"""Deuel, (SD)""",141.1,"28.1 - 147.3 (644)"
46041,"""Dewey, (SD)""",147.1,"28.1 - 147.3 (644)"
46045,"""Edmunds, (SD)""",144.4,"28.1 - 147.3 (644)"
46049,"""Faulk, (SD)""",146.1,"28.1 - 147.3 (644)"
46051,"""Grant, (SD)""",152.5,"147.4 - 167.6 (641)"
46057,"""Hamlin, (SD)""",139.6,"28.1 - 147.3 (644)"
46063,"""Harding, (SD)""",162.8,"147.4 - 167.6 (641)"
46089,"""McPherson, (SD)""",142.3,"28.1 - 147.3 (644)"
46091,"""Marshall, (SD)""",145,"28.1 - 147.3 (644)"
46105,"""Perkins, (SD)""",171.2,"167.7 - 186.9 (647)"
46107,"""Potter, (SD)""",134.6,"28.1 - 147.3 (644)"
46109,"""Roberts, (SD)""",155.6,"147.4 - 167.6 (641)"
46115,"""Spink, (SD)""",140.5,"28.1 - 147.3 (644)"
46119,"""Sully, (SD)""",135.2,"28.1 - 147.3 (644)"
46129,"""Walworth, (SD)""",141.4,"28.1 - 147.3 (644)"
46137,"""Ziebach, (SD)""",142.8,"28.1 - 147.3 (644)"
53001,"""Adams, (WA)""",145.8,"28.1 - 147.3 (644)"
53003,"""Asotin, (WA)""",156,"147.4 - 167.6 (641)"
53005,"""Benton, (WA)""",140.8,"28.1 - 147.3 (644)"
53013,"""Columbia, (WA)""",133.3,"28.1 - 147.3 (644)"
53017,"""Douglas, (WA)""",134.8,"28.1 - 147.3 (644)"
53019,"""Ferry, (WA)""",157.1,"147.4 - 167.6 (641)"
53021,"""Franklin, (WA)""",127.6,"28.1 - 147.3 (644)"
53023,"""Garfield, (WA)""",149.9,"147.4 - 167.6 (641)"
53025,"""Grant, (WA)""",164.6,"147.4 - 167.6 (641)"
53043,"""Lincoln, (WA)""",147.3,"28.1 - 147.3 (644)"
53051,"""Pend Oreille, (WA)""",144.6,"28.1 - 147.3 (644)"
53063,"""Spokane, (WA)""",136.8,"28.1 - 147.3 (644)"
53065,"""Stevens, (WA)""",151.7,"147.4 - 167.6 (641)"
53071,"""Walla Walla, (WA)""",132.3,"28.1 - 147.3 (644)"
53075,"""Whitman, (WA)""",146.1,"28.1 - 147.3 (644)"
56033,"""Sheridan, (WY)""",168.5,"167.7 - 186.9 (647)"
01003,"""Baldwin, (AL)""",187.1,"187.0 - 216.6 (634)"
01005,"""Barbour, (AL)""",224.5,"216.7 - 502.5 (641)"
01011,"""Bullock, (AL)""",235.3,"216.7 - 502.5 (641)"
01013,"""Butler, (AL)""",236.1,"216.7 - 502.5 (641)"
01023,"""Choctaw, (AL)""",284.3,"216.7 - 502.5 (641)"
01025,"""Clarke, (AL)""",247.6,"216.7 - 502.5 (641)"
01031,"""Coffee, (AL)""",243.1,"216.7 - 502.5 (641)"
01035,"""Conecuh, (AL)""",228.2,"216.7 - 502.5 (641)"
01039,"""Covington, (AL)""",257.6,"216.7 - 502.5 (641)"
01041,"""Crenshaw, (AL)""",233.2,"216.7 - 502.5 (641)"
01045,"""Dale, (AL)""",217.7,"216.7 - 502.5 (641)"
01053,"""Escambia, (AL)""",219.1,"216.7 - 502.5 (641)"
01061,"""Geneva, (AL)""",232.4,"216.7 - 502.5 (641)"
01067,"""Henry, (AL)""",210.1,"187.0 - 216.6 (634)"
01069,"""Houston, (AL)""",187.7,"187.0 - 216.6 (634)"
01097,"""Mobile, (AL)""",232.1,"216.7 - 502.5 (641)"
01099,"""Monroe, (AL)""",198.7,"187.0 - 216.6 (634)"
01109,"""Pike, (AL)""",218.8,"216.7 - 502.5 (641)"
01129,"""Washington, (AL)""",222.9,"216.7 - 502.5 (641)"
01131,"""Wilcox, (AL)""",283.6,"216.7 - 502.5 (641)"
12001,"""Alachua, (FL)""",125.1,"28.1 - 147.3 (644)"
12003,"""Baker, (FL)""",189.5,"187.0 - 216.6 (634)"
12005,"""Bay, (FL)""",191.7,"187.0 - 216.6 (634)"
12007,"""Bradford, (FL)""",168.8,"167.7 - 186.9 (647)"
12009,"""Brevard, (FL)""",165.6,"147.4 - 167.6 (641)"
12013,"""Calhoun, (FL)""",190.8,"187.0 - 216.6 (634)"
12015,"""Charlotte, (FL)""",122.9,"28.1 - 147.3 (644)"
12017,"""Citrus, (FL)""",206.2,"187.0 - 216.6 (634)"
12019,"""Clay, (FL)""",144.9,"28.1 - 147.3 (644)"
12021,"""Collier, (FL)""",89.6,"28.1 - 147.3 (644)"
12023,"""Columbia, (FL)""",188.3,"187.0 - 216.6 (634)"
12027,"""DeSoto, (FL)""",128.9,"28.1 - 147.3 (644)"
12029,"""Dixie, (FL)""",177.2,"167.7 - 186.9 (647)"
12031,"""Duval, (FL)""",165.5,"147.4 - 167.6 (641)"
12033,"""Escambia, (FL)""",179.5,"167.7 - 186.9 (647)"
12035,"""Flagler, (FL)""",143.7,"28.1 - 147.3 (644)"
12037,"""Franklin, (FL)""",183.9,"167.7 - 186.9 (647)"
12039,"""Gadsden, (FL)""",159.1,"147.4 - 167.6 (641)"
12041,"""Gilchrist, (FL)""",142.5,"28.1 - 147.3 (644)"
12043,"""Glades, (FL)""",124.9,"28.1 - 147.3 (644)"
12045,"""Gulf, (FL)""",191.7,"187.0 - 216.6 (634)"
12047,"""Hamilton, (FL)""",199.2,"187.0 - 216.6 (634)"
12049,"""Hardee, (FL)""",149.1,"147.4 - 167.6 (641)"
12051,"""Hendry, (FL)""",175.8,"167.7 - 186.9 (647)"
12053,"""Hernando, (FL)""",171.6,"167.7 - 186.9 (647)"
12055,"""Highlands, (FL)""",148.4,"147.4 - 167.6 (641)"
12057,"""Hillsborough, (FL)""",162.9,"147.4 - 167.6 (641)"
12059,"""Holmes, (FL)""",231,"216.7 - 502.5 (641)"
12061,"""Indian River, (FL)""",131.4,"28.1 - 147.3 (644)"
12063,"""Jackson, (FL)""",196.3,"187.0 - 216.6 (634)"
12065,"""Jefferson, (FL)""",168.4,"167.7 - 186.9 (647)"
12067,"""Lafayette, (FL)""",186.5,"167.7 - 186.9 (647)"
12069,"""Lake, (FL)""",151.2,"147.4 - 167.6 (641)"
12071,"""Lee, (FL)""",113.6,"28.1 - 147.3 (644)"
12073,"""Leon, (FL)""",141.1,"28.1 - 147.3 (644)"
12075,"""Levy, (FL)""",185,"167.7 - 186.9 (647)"
12077,"""Liberty, (FL)""",192.1,"187.0 - 216.6 (634)"
12079,"""Madison, (FL)""",198.8,"187.0 - 216.6 (634)"
12081,"""Manatee, (FL)""",132.6,"28.1 - 147.3 (644)"
12083,"""Marion, (FL)""",202.4,"187.0 - 216.6 (634)"
12087,"""Monroe, (FL)""",143.3,"28.1 - 147.3 (644)"
12089,"""Nassau, (FL)""",158.8,"147.4 - 167.6 (641)"
12091,"""Okaloosa, (FL)""",153.1,"147.4 - 167.6 (641)"
12093,"""Okeechobee, (FL)""",199.3,"187.0 - 216.6 (634)"
12095,"""Orange, (FL)""",147.3,"28.1 - 147.3 (644)"
12097,"""Osceola, (FL)""",164.5,"147.4 - 167.6 (641)"
12101,"""Pasco, (FL)""",153.8,"147.4 - 167.6 (641)"
12103,"""Pinellas, (FL)""",142.3,"28.1 - 147.3 (644)"
12105,"""Polk, (FL)""",159.2,"147.4 - 167.6 (641)"
12107,"""Putnam, (FL)""",170.1,"167.7 - 186.9 (647)"
12109,"""St. Johns, (FL)""",116.9,"28.1 - 147.3 (644)"
12113,"""Santa Rosa, (FL)""",164.1,"147.4 - 167.6 (641)"
12115,"""Sarasota, (FL)""",107.9,"28.1 - 147.3 (644)"
12117,"""Seminole, (FL)""",140.4,"28.1 - 147.3 (644)"
12119,"""Sumter, (FL)""",138.3,"28.1 - 147.3 (644)"
12121,"""Suwannee, (FL)""",197.4,"187.0 - 216.6 (634)"
12123,"""Taylor, (FL)""",188.2,"187.0 - 216.6 (634)"
12125,"""Union, (FL)""",268.2,"216.7 - 502.5 (641)"
12127,"""Volusia, (FL)""",178.9,"167.7 - 186.9 (647)"
12129,"""Wakulla, (FL)""",175.3,"167.7 - 186.9 (647)"
12131,"""Walton, (FL)""",160.3,"147.4 - 167.6 (641)"
12133,"""Washington, (FL)""",257.4,"216.7 - 502.5 (641)"
13001,"""Appling, (GA)""",244.3,"216.7 - 502.5 (641)"
13003,"""Atkinson, (GA)""",240.9,"216.7 - 502.5 (641)"
13005,"""Bacon, (GA)""",265.5,"216.7 - 502.5 (641)"
13007,"""Baker, (GA)""",205.7,"187.0 - 216.6 (634)"
13017,"""Ben Hill, (GA)""",234.5,"216.7 - 502.5 (641)"
13019,"""Berrien, (GA)""",220.1,"216.7 - 502.5 (641)"
13025,"""Brantley, (GA)""",214,"187.0 - 216.6 (634)"
13027,"""Brooks, (GA)""",197.8,"187.0 - 216.6 (634)"
13029,"""Bryan, (GA)""",186.7,"167.7 - 186.9 (647)"
13037,"""Calhoun, (GA)""",185.1,"167.7 - 186.9 (647)"
13039,"""Camden, (GA)""",205,"187.0 - 216.6 (634)"
13049,"""Charlton, (GA)""",165.6,"147.4 - 167.6 (641)"
13051,"""Chatham, (GA)""",183.7,"167.7 - 186.9 (647)"
13061,"""Clay, (GA)""",218.7,"216.7 - 502.5 (641)"
13065,"""Clinch, (GA)""",342.5,"216.7 - 502.5 (641)"
13069,"""Coffee, (GA)""",233,"216.7 - 502.5 (641)"
13071,"""Colquitt, (GA)""",191.3,"187.0 - 216.6 (634)"
13075,"""Cook, (GA)""",217.8,"216.7 - 502.5 (641)"
13081,"""Crisp, (GA)""",181.2,"167.7 - 186.9 (647)"
13087,"""Decatur, (GA)""",226.6,"216.7 - 502.5 (641)"
13095,"""Dougherty, (GA)""",168.7,"167.7 - 186.9 (647)"
13099,"""Early, (GA)""",239.2,"216.7 - 502.5 (641)"
13101,"""Echols, (GA)""",175.7,"167.7 - 186.9 (647)"
13127,"""Glynn, (GA)""",184.3,"167.7 - 186.9 (647)"
13131,"""Grady, (GA)""",197.7,"187.0 - 216.6 (634)"
13155,"""Irwin, (GA)""",230.7,"216.7 - 502.5 (641)"
13161,"""Jeff Davis, (GA)""",284.4,"216.7 - 502.5 (641)"
13173,"""Lanier, (GA)""",177.8,"167.7 - 186.9 (647)"
13177,"""Lee, (GA)""",174.4,"167.7 - 186.9 (647)"
13179,"""Liberty, (GA)""",176.1,"167.7 - 186.9 (647)"
13183,"""Long, (GA)""",181,"167.7 - 186.9 (647)"
13185,"""Lowndes, (GA)""",202.9,"187.0 - 216.6 (634)"
13191,"""McIntosh, (GA)""",169.7,"167.7 - 186.9 (647)"
13201,"""Miller, (GA)""",249.2,"216.7 - 502.5 (641)"
13205,"""Mitchell, (GA)""",206.2,"187.0 - 216.6 (634)"
13229,"""Pierce, (GA)""",223.4,"216.7 - 502.5 (641)"
13239,"""Quitman, (GA)""",222.4,"216.7 - 502.5 (641)"
13243,"""Randolph, (GA)""",188.1,"187.0 - 216.6 (634)"
13253,"""Seminole, (GA)""",228,"216.7 - 502.5 (641)"
13259,"""Stewart, (GA)""",212.2,"187.0 - 216.6 (634)"
13261,"""Sumter, (GA)""",212.3,"187.0 - 216.6 (634)"
13267,"""Tattnall, (GA)""",237.1,"216.7 - 502.5 (641)"
13271,"""Telfair, (GA)""",137.5,"28.1 - 147.3 (644)"
13273,"""Terrell, (GA)""",179,"167.7 - 186.9 (647)"
13275,"""Thomas, (GA)""",185.1,"167.7 - 186.9 (647)"
13277,"""Tift, (GA)""",222.6,"216.7 - 502.5 (641)"
13287,"""Turner, (GA)""",216.5,"187.0 - 216.6 (634)"
13299,"""Ware, (GA)""",243.6,"216.7 - 502.5 (641)"
13305,"""Wayne, (GA)""",198.8,"187.0 - 216.6 (634)"
13307,"""Webster, (GA)""",210,"187.0 - 216.6 (634)"
13309,"""Wheeler, (GA)""",186.6,"167.7 - 186.9 (647)"
13315,"""Wilcox, (GA)""",188.7,"187.0 - 216.6 (634)"
13321,"""Worth, (GA)""",170.5,"167.7 - 186.9 (647)"
22001,"""Acadia, (LA)""",246.5,"216.7 - 502.5 (641)"
22003,"""Allen, (LA)""",245.6,"216.7 - 502.5 (641)"
22005,"""Ascension, (LA)""",195.1,"187.0 - 216.6 (634)"
22007,"""Assumption, (LA)""",205.9,"187.0 - 216.6 (634)"
22009,"""Avoyelles, (LA)""",256,"216.7 - 502.5 (641)"
22011,"""Beauregard, (LA)""",284.7,"216.7 - 502.5 (641)"
22019,"""Calcasieu, (LA)""",294.4,"216.7 - 502.5 (641)"
22021,"""Caldwell, (LA)""",370.5,"216.7 - 502.5 (641)"
22023,"""Cameron, (LA)""",279.4,"216.7 - 502.5 (641)"
22025,"""Catahoula, (LA)""",316.9,"216.7 - 502.5 (641)"
22029,"""Concordia, (LA)""",267,"216.7 - 502.5 (641)"
22033,"""East Baton Rouge, (LA)""",211,"187.0 - 216.6 (634)"
22037,"""East Feliciana, (LA)""",277.9,"216.7 - 502.5 (641)"
22039,"""Evangeline, (LA)""",238.6,"216.7 - 502.5 (641)"
22043,"""Grant, (LA)""",218,"216.7 - 502.5 (641)"
22045,"""Iberia, (LA)""",257.7,"216.7 - 502.5 (641)"
22047,"""Iberville, (LA)""",184.4,"167.7 - 186.9 (647)"
22051,"""Jefferson, (LA)""",179.3,"167.7 - 186.9 (647)"
22053,"""Jefferson Davis, (LA)""",268.4,"216.7 - 502.5 (641)"
22055,"""Lafayette, (LA)""",199.7,"187.0 - 216.6 (634)"
22057,"""Lafourche, (LA)""",183.5,"167.7 - 186.9 (647)"
22059,"""La Salle, (LA)""",192.4,"187.0 - 216.6 (634)"
22063,"""Livingston, (LA)""",205.9,"187.0 - 216.6 (634)"
22069,"""Natchitoches, (LA)""",222.9,"216.7 - 502.5 (641)"
22071,"""Orleans, (LA)""",187,"187.0 - 216.6 (634)"
22075,"""Plaquemines, (LA)""",183.4,"167.7 - 186.9 (647)"
22077,"""Pointe Coupee, (LA)""",252.1,"216.7 - 502.5 (641)"
22079,"""Rapides, (LA)""",288,"216.7 - 502.5 (641)"
22081,"""Red River, (LA)""",188.9,"187.0 - 216.6 (634)"
22085,"""Sabine, (LA)""",202.1,"187.0 - 216.6 (634)"
22087,"""St. Bernard, (LA)""",190.1,"187.0 - 216.6 (634)"
22089,"""St. Charles, (LA)""",189.3,"187.0 - 216.6 (634)"
22091,"""St. Helena, (LA)""",194.1,"187.0 - 216.6 (634)"
22093,"""St. James, (LA)""",190.2,"187.0 - 216.6 (634)"
22095,"""St. John the Baptist, (LA)""",232,"216.7 - 502.5 (641)"
22097,"""St. Landry, (LA)""",285.8,"216.7 - 502.5 (641)"
22099,"""St. Martin, (LA)""",248.1,"216.7 - 502.5 (641)"
22101,"""St. Mary, (LA)""",202.2,"187.0 - 216.6 (634)"
22103,"""St. Tammany, (LA)""",173.8,"167.7 - 186.9 (647)"
22105,"""Tangipahoa, (LA)""",234.5,"216.7 - 502.5 (641)"
22107,"""Tensas, (LA)""",329.2,"216.7 - 502.5 (641)"
22109,"""Terrebonne, (LA)""",193.8,"187.0 - 216.6 (634)"
22113,"""Vermilion, (LA)""",276.1,"216.7 - 502.5 (641)"
22115,"""Vernon, (LA)""",277,"216.7 - 502.5 (641)"
22117,"""Washington, (LA)""",240.3,"216.7 - 502.5 (641)"
22121,"""West Baton Rouge, (LA)""",168.2,"167.7 - 186.9 (647)"
22125,"""West Feliciana, (LA)""",176.4,"167.7 - 186.9 (647)"
22127,"""Winn, (LA)""",276.9,"216.7 - 502.5 (641)"
28001,"""Adams, (MS)""",176.9,"167.7 - 186.9 (647)"
28005,"""Amite, (MS)""",253,"216.7 - 502.5 (641)"
28021,"""Claiborne, (MS)""",289.4,"216.7 - 502.5 (641)"
28023,"""Clarke, (MS)""",285.2,"216.7 - 502.5 (641)"
28029,"""Copiah, (MS)""",268.7,"216.7 - 502.5 (641)"
28031,"""Covington, (MS)""",254.8,"216.7 - 502.5 (641)"
28035,"""Forrest, (MS)""",231.4,"216.7 - 502.5 (641)"
28037,"""Franklin, (MS)""",243.7,"216.7 - 502.5 (641)"
28039,"""George, (MS)""",268.8,"216.7 - 502.5 (641)"
28041,"""Greene, (MS)""",291.9,"216.7 - 502.5 (641)"
28045,"""Hancock, (MS)""",210,"187.0 - 216.6 (634)"
28047,"""Harrison, (MS)""",259.3,"216.7 - 502.5 (641)"
28059,"""Jackson, (MS)""",205.8,"187.0 - 216.6 (634)"
28061,"""Jasper, (MS)""",251.5,"216.7 - 502.5 (641)"
28063,"""Jefferson, (MS)""",282.6,"216.7 - 502.5 (641)"
28065,"""Jefferson Davis, (MS)""",234.7,"216.7 - 502.5 (641)"
28067,"""Jones, (MS)""",227.5,"216.7 - 502.5 (641)"
28073,"""Lamar, (MS)""",207.3,"187.0 - 216.6 (634)"
28077,"""Lawrence, (MS)""",279.3,"216.7 - 502.5 (641)"
28085,"""Lincoln, (MS)""",249.3,"216.7 - 502.5 (641)"
28091,"""Marion, (MS)""",224.3,"216.7 - 502.5 (641)"
28109,"""Pearl River, (MS)""",218.7,"216.7 - 502.5 (641)"
28111,"""Perry, (MS)""",210.4,"187.0 - 216.6 (634)"
28113,"""Pike, (MS)""",238.6,"216.7 - 502.5 (641)"
28127,"""Simpson, (MS)""",241.2,"216.7 - 502.5 (641)"
28129,"""Smith, (MS)""",201.5,"187.0 - 216.6 (634)"
28131,"""Stone, (MS)""",249.4,"216.7 - 502.5 (641)"
28147,"""Walthall, (MS)""",246.9,"216.7 - 502.5 (641)"
28153,"""Wayne, (MS)""",256.5,"216.7 - 502.5 (641)"
28157,"""Wilkinson, (MS)""",262.8,"216.7 - 502.5 (641)"
01007,"""Bibb, (AL)""",252,"216.7 - 502.5 (641)"
01033,"""Colbert, (AL)""",237.9,"216.7 - 502.5 (641)"
01057,"""Fayette, (AL)""",253.4,"216.7 - 502.5 (641)"
01059,"""Franklin, (AL)""",244.1,"216.7 - 502.5 (641)"
01063,"""Greene, (AL)""",259.4,"216.7 - 502.5 (641)"
01065,"""Hale, (AL)""",258.4,"216.7 - 502.5 (641)"
01075,"""Lamar, (AL)""",228.8,"216.7 - 502.5 (641)"
01077,"""Lauderdale, (AL)""",207.7,"187.0 - 216.6 (634)"
01079,"""Lawrence, (AL)""",246.5,"216.7 - 502.5 (641)"
01091,"""Marengo, (AL)""",319,"216.7 - 502.5 (641)"
01093,"""Marion, (AL)""",286.8,"216.7 - 502.5 (641)"
01105,"""Perry, (AL)""",266.2,"216.7 - 502.5 (641)"
01107,"""Pickens, (AL)""",232.2,"216.7 - 502.5 (641)"
01119,"""Sumter, (AL)""",220.6,"216.7 - 502.5 (641)"
01125,"""Tuscaloosa, (AL)""",231.9,"216.7 - 502.5 (641)"
01127,"""Walker, (AL)""",401.2,"216.7 - 502.5 (641)"
01133,"""Winston, (AL)""",233.4,"216.7 - 502.5 (641)"
05001,"""Arkansas, (AR)""",231,"216.7 - 502.5 (641)"
05003,"""Ashley, (AR)""",226.3,"216.7 - 502.5 (641)"
05005,"""Baxter, (AR)""",172,"167.7 - 186.9 (647)"
05009,"""Boone, (AR)""",273.7,"216.7 - 502.5 (641)"
05011,"""Bradley, (AR)""",272.1,"216.7 - 502.5 (641)"
05013,"""Calhoun, (AR)""",237.6,"216.7 - 502.5 (641)"
05015,"""Carroll, (AR)""",233.2,"216.7 - 502.5 (641)"
05017,"""Chicot, (AR)""",242,"216.7 - 502.5 (641)"
05019,"""Clark, (AR)""",230.2,"216.7 - 502.5 (641)"
05021,"""Clay, (AR)""",246.1,"216.7 - 502.5 (641)"
05023,"""Cleburne, (AR)""",155.1,"147.4 - 167.6 (641)"
05025,"""Cleveland, (AR)""",221.2,"216.7 - 502.5 (641)"
05027,"""Columbia, (AR)""",235,"216.7 - 502.5 (641)"
05029,"""Conway, (AR)""",220.9,"216.7 - 502.5 (641)"
05031,"""Craighead, (AR)""",239.4,"216.7 - 502.5 (641)"
05035,"""Crittenden, (AR)""",206,"187.0 - 216.6 (634)"
05037,"""Cross, (AR)""",236.2,"216.7 - 502.5 (641)"
05039,"""Dallas, (AR)""",224.8,"216.7 - 502.5 (641)"
05041,"""Desha, (AR)""",410.7,"216.7 - 502.5 (641)"
05043,"""Drew, (AR)""",213,"187.0 - 216.6 (634)"
05045,"""Faulkner, (AR)""",186.9,"167.7 - 186.9 (647)"
05049,"""Fulton, (AR)""",199.7,"187.0 - 216.6 (634)"
05051,"""Garland, (AR)""",230.3,"216.7 - 502.5 (641)"
05053,"""Grant, (AR)""",201.4,"187.0 - 216.6 (634)"
05055,"""Greene, (AR)""",224.6,"216.7 - 502.5 (641)"
05059,"""Hot Spring, (AR)""",216.2,"187.0 - 216.6 (634)"
05063,"""Independence, (AR)""",247.7,"216.7 - 502.5 (641)"
05065,"""Izard, (AR)""",201.8,"187.0 - 216.6 (634)"
05067,"""Jackson, (AR)""",246.5,"216.7 - 502.5 (641)"
05069,"""Jefferson, (AR)""",254.2,"216.7 - 502.5 (641)"
05071,"""Johnson, (AR)""",225.1,"216.7 - 502.5 (641)"
05073,"""Lafayette, (AR)""",209.1,"187.0 - 216.6 (634)"
05075,"""Lawrence, (AR)""",234.1,"216.7 - 502.5 (641)"
05077,"""Lee, (AR)""",244.3,"216.7 - 502.5 (641)"
05079,"""Lincoln, (AR)""",274.7,"216.7 - 502.5 (641)"
05085,"""Lonoke, (AR)""",183.9,"167.7 - 186.9 (647)"
05089,"""Marion, (AR)""",223.2,"216.7 - 502.5 (641)"
05093,"""Mississippi, (AR)""",288.4,"216.7 - 502.5 (641)"
05095,"""Monroe, (AR)""",306.6,"216.7 - 502.5 (641)"
05097,"""Montgomery, (AR)""",221.5,"216.7 - 502.5 (641)"
05099,"""Nevada, (AR)""",242.1,"216.7 - 502.5 (641)"
05101,"""Newton, (AR)""",267.6,"216.7 - 502.5 (641)"
05103,"""Ouachita, (AR)""",229.2,"216.7 - 502.5 (641)"
05105,"""Perry, (AR)""",207.4,"187.0 - 216.6 (634)"
05107,"""Phillips, (AR)""",208.9,"187.0 - 216.6 (634)"
05109,"""Pike, (AR)""",252.2,"216.7 - 502.5 (641)"
05111,"""Poinsett, (AR)""",284.8,"216.7 - 502.5 (641)"
05115,"""Pope, (AR)""",206.4,"187.0 - 216.6 (634)"
05117,"""Prairie, (AR)""",210.3,"187.0 - 216.6 (634)"
05119,"""Pulaski, (AR)""",195.4,"187.0 - 216.6 (634)"
05121,"""Randolph, (AR)""",230.9,"216.7 - 502.5 (641)"
05123,"""St. Francis, (AR)""",261.9,"216.7 - 502.5 (641)"
05125,"""Saline, (AR)""",185.6,"167.7 - 186.9 (647)"
05129,"""Searcy, (AR)""",200.9,"187.0 - 216.6 (634)"
05135,"""Sharp, (AR)""",233.1,"216.7 - 502.5 (641)"
05137,"""Stone, (AR)""",171.1,"167.7 - 186.9 (647)"
05139,"""Union, (AR)""",221.1,"216.7 - 502.5 (641)"
05141,"""Van Buren, (AR)""",186.5,"167.7 - 186.9 (647)"
05145,"""White, (AR)""",255.7,"216.7 - 502.5 (641)"
05147,"""Woodruff, (AR)""",271.2,"216.7 - 502.5 (641)"
05149,"""Yell, (AR)""",230.7,"216.7 - 502.5 (641)"
17003,"""Alexander, (IL)""",231.2,"216.7 - 502.5 (641)"
17055,"""Franklin, (IL)""",175.9,"167.7 - 186.9 (647)"
17059,"""Gallatin, (IL)""",215.4,"187.0 - 216.6 (634)"
17065,"""Hamilton, (IL)""",193.5,"187.0 - 216.6 (634)"
17069,"""Hardin, (IL)""",238.6,"216.7 - 502.5 (641)"
17077,"""Jackson, (IL)""",172.2,"167.7 - 186.9 (647)"
17081,"""Jefferson, (IL)""",205.3,"187.0 - 216.6 (634)"
17087,"""Johnson, (IL)""",164.1,"147.4 - 167.6 (641)"
17127,"""Massac, (IL)""",223.2,"216.7 - 502.5 (641)"
17133,"""Monroe, (IL)""",168.8,"167.7 - 186.9 (647)"
17145,"""Perry, (IL)""",176.3,"167.7 - 186.9 (647)"
17151,"""Pope, (IL)""",188.5,"187.0 - 216.6 (634)"
17153,"""Pulaski, (IL)""",222.3,"216.7 - 502.5 (641)"
