"cnty_fips","display_name","Value","theme_range"
17157,"""Randolph, (IL)""",39.4,"37.2 - 40.7 (628)"
17165,"""Saline, (IL)""",44.3,"40.8 - 46.1 (652)"
17181,"""Union, (IL)""",36.8,"32.7 - 37.1 (650)"
17189,"""Washington, (IL)""",40.8,"40.8 - 46.1 (652)"
17193,"""White, (IL)""",40.8,"40.8 - 46.1 (652)"
17199,"""Williamson, (IL)""",37.5,"37.2 - 40.7 (628)"
18051,"""Gibson, (IN)""",39,"37.2 - 40.7 (628)"
18129,"""Posey, (IN)""",36.8,"32.7 - 37.1 (650)"
18163,"""Vanderburgh, (IN)""",35.8,"32.7 - 37.1 (650)"
18173,"""Warrick, (IN)""",36.5,"32.7 - 37.1 (650)"
21007,"""Ballard, (KY)""",40.5,"37.2 - 40.7 (628)"
21033,"""Caldwell, (KY)""",49,"46.2 - 112.3 (634)"
21035,"""Calloway, (KY)""",41.3,"40.8 - 46.1 (652)"
21039,"""Carlisle, (KY)""",42.7,"40.8 - 46.1 (652)"
21047,"""Christian, (KY)""",50,"46.2 - 112.3 (634)"
21055,"""Crittenden, (KY)""",46,"40.8 - 46.1 (652)"
21075,"""Fulton, (KY)""",49.2,"46.2 - 112.3 (634)"
21083,"""Graves, (KY)""",48.3,"46.2 - 112.3 (634)"
21101,"""Henderson, (KY)""",37.4,"37.2 - 40.7 (628)"
21105,"""Hickman, (KY)""",44.9,"40.8 - 46.1 (652)"
21107,"""Hopkins, (KY)""",50.8,"46.2 - 112.3 (634)"
21139,"""Livingston, (KY)""",43.7,"40.8 - 46.1 (652)"
21143,"""Lyon, (KY)""",44.1,"40.8 - 46.1 (652)"
21145,"""McCracken, (KY)""",44.5,"40.8 - 46.1 (652)"
21149,"""McLean, (KY)""",41.9,"40.8 - 46.1 (652)"
21157,"""Marshall, (KY)""",49.4,"46.2 - 112.3 (634)"
21219,"""Todd, (KY)""",52,"46.2 - 112.3 (634)"
21221,"""Trigg, (KY)""",41.5,"40.8 - 46.1 (652)"
21225,"""Union, (KY)""",39.2,"37.2 - 40.7 (628)"
21233,"""Webster, (KY)""",47.4,"46.2 - 112.3 (634)"
22013,"""Bienville, (LA)""",49,"46.2 - 112.3 (634)"
22015,"""Bossier, (LA)""",49.5,"46.2 - 112.3 (634)"
22027,"""Claiborne, (LA)""",50.4,"46.2 - 112.3 (634)"
22035,"""East Carroll, (LA)""",53.9,"46.2 - 112.3 (634)"
22041,"""Franklin, (LA)""",32.5,"0.0 - 32.6 (652)"
22049,"""Jackson, (LA)""",42.6,"40.8 - 46.1 (652)"
22061,"""Lincoln, (LA)""",43.4,"40.8 - 46.1 (652)"
22065,"""Madison, (LA)""",35.9,"32.7 - 37.1 (650)"
22067,"""Morehouse, (LA)""",63.6,"46.2 - 112.3 (634)"
22073,"""Ouachita, (LA)""",43.2,"40.8 - 46.1 (652)"
22083,"""Richland, (LA)""",40.5,"37.2 - 40.7 (628)"
22111,"""Union, (LA)""",52.4,"46.2 - 112.3 (634)"
22119,"""Webster, (LA)""",59.5,"46.2 - 112.3 (634)"
22123,"""West Carroll, (LA)""",43.8,"40.8 - 46.1 (652)"
28003,"""Alcorn, (MS)""",52.7,"46.2 - 112.3 (634)"
28007,"""Attala, (MS)""",57.6,"46.2 - 112.3 (634)"
28009,"""Benton, (MS)""",44.6,"40.8 - 46.1 (652)"
28011,"""Bolivar, (MS)""",65.9,"46.2 - 112.3 (634)"
28013,"""Calhoun, (MS)""",54.1,"46.2 - 112.3 (634)"
28015,"""Carroll, (MS)""",63.9,"46.2 - 112.3 (634)"
28017,"""Chickasaw, (MS)""",55.7,"46.2 - 112.3 (634)"
28019,"""Choctaw, (MS)""",58,"46.2 - 112.3 (634)"
28025,"""Clay, (MS)""",52.7,"46.2 - 112.3 (634)"
28027,"""Coahoma, (MS)""",51.8,"46.2 - 112.3 (634)"
28033,"""DeSoto, (MS)""",41.7,"40.8 - 46.1 (652)"
28043,"""Grenada, (MS)""",65.6,"46.2 - 112.3 (634)"
28049,"""Hinds, (MS)""",56.4,"46.2 - 112.3 (634)"
28051,"""Holmes, (MS)""",61.4,"46.2 - 112.3 (634)"
28053,"""Humphreys, (MS)""",55.9,"46.2 - 112.3 (634)"
28055,"""Issaquena, (MS)""",54.2,"46.2 - 112.3 (634)"
28057,"""Itawamba, (MS)""",58,"46.2 - 112.3 (634)"
28069,"""Kemper, (MS)""",53.2,"46.2 - 112.3 (634)"
28071,"""Lafayette, (MS)""",47.3,"46.2 - 112.3 (634)"
28075,"""Lauderdale, (MS)""",58.2,"46.2 - 112.3 (634)"
28079,"""Leake, (MS)""",54.9,"46.2 - 112.3 (634)"
28081,"""Lee, (MS)""",57,"46.2 - 112.3 (634)"
28083,"""Leflore, (MS)""",68.1,"46.2 - 112.3 (634)"
28087,"""Lowndes, (MS)""",49.2,"46.2 - 112.3 (634)"
28089,"""Madison, (MS)""",59.3,"46.2 - 112.3 (634)"
28093,"""Marshall, (MS)""",46.3,"46.2 - 112.3 (634)"
28095,"""Monroe, (MS)""",53.5,"46.2 - 112.3 (634)"
28097,"""Montgomery, (MS)""",58.8,"46.2 - 112.3 (634)"
28099,"""Neshoba, (MS)""",52.5,"46.2 - 112.3 (634)"
28101,"""Newton, (MS)""",47,"46.2 - 112.3 (634)"
28103,"""Noxubee, (MS)""",49.3,"46.2 - 112.3 (634)"
28105,"""Oktibbeha, (MS)""",52.3,"46.2 - 112.3 (634)"
28107,"""Panola, (MS)""",42.5,"40.8 - 46.1 (652)"
28115,"""Pontotoc, (MS)""",55.6,"46.2 - 112.3 (634)"
28117,"""Prentiss, (MS)""",59.4,"46.2 - 112.3 (634)"
28119,"""Quitman, (MS)""",46.5,"46.2 - 112.3 (634)"
28121,"""Rankin, (MS)""",36.6,"32.7 - 37.1 (650)"
28123,"""Scott, (MS)""",36.6,"32.7 - 37.1 (650)"
28125,"""Sharkey, (MS)""",48.7,"46.2 - 112.3 (634)"
28133,"""Sunflower, (MS)""",59.4,"46.2 - 112.3 (634)"
28135,"""Tallahatchie, (MS)""",49.9,"46.2 - 112.3 (634)"
28137,"""Tate, (MS)""",36.9,"32.7 - 37.1 (650)"
28139,"""Tippah, (MS)""",53.7,"46.2 - 112.3 (634)"
28141,"""Tishomingo, (MS)""",49.1,"46.2 - 112.3 (634)"
28143,"""Tunica, (MS)""",42.7,"40.8 - 46.1 (652)"
28145,"""Union, (MS)""",54.1,"46.2 - 112.3 (634)"
28149,"""Warren, (MS)""",57.5,"46.2 - 112.3 (634)"
28151,"""Washington, (MS)""",48.8,"46.2 - 112.3 (634)"
28155,"""Webster, (MS)""",56,"46.2 - 112.3 (634)"
28159,"""Winston, (MS)""",55.2,"46.2 - 112.3 (634)"
28161,"""Yalobusha, (MS)""",51.6,"46.2 - 112.3 (634)"
28163,"""Yazoo, (MS)""",58,"46.2 - 112.3 (634)"
29015,"""Benton, (MO)""",43.2,"40.8 - 46.1 (652)"
29017,"""Bollinger, (MO)""",41.4,"40.8 - 46.1 (652)"
29023,"""Butler, (MO)""",49.7,"46.2 - 112.3 (634)"
29029,"""Camden, (MO)""",29.5,"0.0 - 32.6 (652)"
29031,"""Cape Girardeau, (MO)""",39.2,"37.2 - 40.7 (628)"
29035,"""Carter, (MO)""",46.2,"46.2 - 112.3 (634)"
29043,"""Christian, (MO)""",41.4,"40.8 - 46.1 (652)"
29055,"""Crawford, (MO)""",39.8,"37.2 - 40.7 (628)"
29059,"""Dallas, (MO)""",39.5,"37.2 - 40.7 (628)"
29065,"""Dent, (MO)""",45.8,"40.8 - 46.1 (652)"
29067,"""Douglas, (MO)""",44.5,"40.8 - 46.1 (652)"
29069,"""Dunklin, (MO)""",47.8,"46.2 - 112.3 (634)"
29077,"""Greene, (MO)""",39.7,"37.2 - 40.7 (628)"
29085,"""Hickory, (MO)""",41.6,"40.8 - 46.1 (652)"
29091,"""Howell, (MO)""",43.7,"40.8 - 46.1 (652)"
29093,"""Iron, (MO)""",37.6,"37.2 - 40.7 (628)"
29099,"""Jefferson, (MO)""",41.1,"40.8 - 46.1 (652)"
29105,"""Laclede, (MO)""",33.6,"32.7 - 37.1 (650)"
29123,"""Madison, (MO)""",37.9,"37.2 - 40.7 (628)"
29125,"""Maries, (MO)""",29.5,"0.0 - 32.6 (652)"
29131,"""Miller, (MO)""",33.4,"32.7 - 37.1 (650)"
29133,"""Mississippi, (MO)""",47.2,"46.2 - 112.3 (634)"
29143,"""New Madrid, (MO)""",50.7,"46.2 - 112.3 (634)"
29149,"""Oregon, (MO)""",43.5,"40.8 - 46.1 (652)"
29153,"""Ozark, (MO)""",41.7,"40.8 - 46.1 (652)"
29155,"""Pemiscot, (MO)""",50.2,"46.2 - 112.3 (634)"
29157,"""Perry, (MO)""",37.9,"37.2 - 40.7 (628)"
29161,"""Phelps, (MO)""",44.1,"40.8 - 46.1 (652)"
29167,"""Polk, (MO)""",40.4,"37.2 - 40.7 (628)"
29169,"""Pulaski, (MO)""",27.3,"0.0 - 32.6 (652)"
29179,"""Reynolds, (MO)""",47.8,"46.2 - 112.3 (634)"
29181,"""Ripley, (MO)""",47.6,"46.2 - 112.3 (634)"
29186,"""Ste. Genevieve, (MO)""",40.4,"37.2 - 40.7 (628)"
29187,"""St. Francois, (MO)""",40.2,"37.2 - 40.7 (628)"
29201,"""Scott, (MO)""",43.6,"40.8 - 46.1 (652)"
29203,"""Shannon, (MO)""",46,"40.8 - 46.1 (652)"
29207,"""Stoddard, (MO)""",46.2,"46.2 - 112.3 (634)"
29209,"""Stone, (MO)""",41.6,"40.8 - 46.1 (652)"
29213,"""Taney, (MO)""",41.4,"40.8 - 46.1 (652)"
29215,"""Texas, (MO)""",42.8,"40.8 - 46.1 (652)"
29221,"""Washington, (MO)""",39.1,"37.2 - 40.7 (628)"
29223,"""Wayne, (MO)""",45.8,"40.8 - 46.1 (652)"
29225,"""Webster, (MO)""",42,"40.8 - 46.1 (652)"
29229,"""Wright, (MO)""",43.1,"40.8 - 46.1 (652)"
47005,"""Benton, (TN)""",50.3,"46.2 - 112.3 (634)"
47017,"""Carroll, (TN)""",49.4,"46.2 - 112.3 (634)"
47023,"""Chester, (TN)""",47.2,"46.2 - 112.3 (634)"
47033,"""Crockett, (TN)""",49.3,"46.2 - 112.3 (634)"
47039,"""Decatur, (TN)""",47.3,"46.2 - 112.3 (634)"
47043,"""Dickson, (TN)""",51.8,"46.2 - 112.3 (634)"
47045,"""Dyer, (TN)""",47.4,"46.2 - 112.3 (634)"
47047,"""Fayette, (TN)""",49.4,"46.2 - 112.3 (634)"
47053,"""Gibson, (TN)""",47.2,"46.2 - 112.3 (634)"
47069,"""Hardeman, (TN)""",48.9,"46.2 - 112.3 (634)"
47071,"""Hardin, (TN)""",47.3,"46.2 - 112.3 (634)"
47075,"""Haywood, (TN)""",48.9,"46.2 - 112.3 (634)"
47077,"""Henderson, (TN)""",48.3,"46.2 - 112.3 (634)"
47079,"""Henry, (TN)""",52.7,"46.2 - 112.3 (634)"
47081,"""Hickman, (TN)""",44.3,"40.8 - 46.1 (652)"
47083,"""Houston, (TN)""",51.1,"46.2 - 112.3 (634)"
47085,"""Humphreys, (TN)""",48.7,"46.2 - 112.3 (634)"
47095,"""Lake, (TN)""",49.9,"46.2 - 112.3 (634)"
47097,"""Lauderdale, (TN)""",48.6,"46.2 - 112.3 (634)"
47099,"""Lawrence, (TN)""",49.1,"46.2 - 112.3 (634)"
47101,"""Lewis, (TN)""",47.9,"46.2 - 112.3 (634)"
47109,"""McNairy, (TN)""",46.6,"46.2 - 112.3 (634)"
47113,"""Madison, (TN)""",49.4,"46.2 - 112.3 (634)"
47125,"""Montgomery, (TN)""",53.6,"46.2 - 112.3 (634)"
47131,"""Obion, (TN)""",45,"40.8 - 46.1 (652)"
47135,"""Perry, (TN)""",42,"40.8 - 46.1 (652)"
47157,"""Shelby, (TN)""",50.3,"46.2 - 112.3 (634)"
47161,"""Stewart, (TN)""",48.1,"46.2 - 112.3 (634)"
47167,"""Tipton, (TN)""",50.2,"46.2 - 112.3 (634)"
47181,"""Wayne, (TN)""",46.2,"46.2 - 112.3 (634)"
47183,"""Weakley, (TN)""",47.6,"46.2 - 112.3 (634)"
17001,"""Adams, (IL)""",38.6,"37.2 - 40.7 (628)"
17005,"""Bond, (IL)""",44.1,"40.8 - 46.1 (652)"
17007,"""Boone, (IL)""",36,"32.7 - 37.1 (650)"
17009,"""Brown, (IL)""",46.2,"46.2 - 112.3 (634)"
17011,"""Bureau, (IL)""",36.1,"32.7 - 37.1 (650)"
17013,"""Calhoun, (IL)""",33.5,"32.7 - 37.1 (650)"
17015,"""Carroll, (IL)""",35.3,"32.7 - 37.1 (650)"
17017,"""Cass, (IL)""",38.7,"37.2 - 40.7 (628)"
17019,"""Champaign, (IL)""",28.7,"0.0 - 32.6 (652)"
17021,"""Christian, (IL)""",36.6,"32.7 - 37.1 (650)"
17023,"""Clark, (IL)""",41.1,"40.8 - 46.1 (652)"
17025,"""Clay, (IL)""",39.7,"37.2 - 40.7 (628)"
17027,"""Clinton, (IL)""",43,"40.8 - 46.1 (652)"
17029,"""Coles, (IL)""",40.5,"37.2 - 40.7 (628)"
17031,"""Cook, (IL)""",40.5,"37.2 - 40.7 (628)"
17033,"""Crawford, (IL)""",43.9,"40.8 - 46.1 (652)"
17035,"""Cumberland, (IL)""",42.5,"40.8 - 46.1 (652)"
17037,"""DeKalb, (IL)""",36.6,"32.7 - 37.1 (650)"
17039,"""De Witt, (IL)""",41.9,"40.8 - 46.1 (652)"
17041,"""Douglas, (IL)""",34.4,"32.7 - 37.1 (650)"
17043,"""DuPage, (IL)""",35.3,"32.7 - 37.1 (650)"
17045,"""Edgar, (IL)""",33.7,"32.7 - 37.1 (650)"
17047,"""Edwards, (IL)""",41.3,"40.8 - 46.1 (652)"
17049,"""Effingham, (IL)""",37.2,"37.2 - 40.7 (628)"
17051,"""Fayette, (IL)""",39.9,"37.2 - 40.7 (628)"
17053,"""Ford, (IL)""",33.3,"32.7 - 37.1 (650)"
17057,"""Fulton, (IL)""",38.1,"37.2 - 40.7 (628)"
17061,"""Greene, (IL)""",37.2,"37.2 - 40.7 (628)"
17063,"""Grundy, (IL)""",39.2,"37.2 - 40.7 (628)"
17067,"""Hancock, (IL)""",38.2,"37.2 - 40.7 (628)"
17071,"""Henderson, (IL)""",38,"37.2 - 40.7 (628)"
17073,"""Henry, (IL)""",33.9,"32.7 - 37.1 (650)"
17075,"""Iroquois, (IL)""",42.8,"40.8 - 46.1 (652)"
17079,"""Jasper, (IL)""",40.2,"37.2 - 40.7 (628)"
17083,"""Jersey, (IL)""",37.1,"32.7 - 37.1 (650)"
17085,"""Jo Daviess, (IL)""",34.5,"32.7 - 37.1 (650)"
17089,"""Kane, (IL)""",37,"32.7 - 37.1 (650)"
17091,"""Kankakee, (IL)""",41.8,"40.8 - 46.1 (652)"
17093,"""Kendall, (IL)""",37.3,"37.2 - 40.7 (628)"
17095,"""Knox, (IL)""",38.1,"37.2 - 40.7 (628)"
17097,"""Lake, (IL)""",29.1,"0.0 - 32.6 (652)"
17099,"""LaSalle, (IL)""",37.6,"37.2 - 40.7 (628)"
17101,"""Lawrence, (IL)""",41.7,"40.8 - 46.1 (652)"
17103,"""Lee, (IL)""",37.7,"37.2 - 40.7 (628)"
17105,"""Livingston, (IL)""",40.4,"37.2 - 40.7 (628)"
17107,"""Logan, (IL)""",39.6,"37.2 - 40.7 (628)"
17109,"""McDonough, (IL)""",43.2,"40.8 - 46.1 (652)"
17111,"""McHenry, (IL)""",35.1,"32.7 - 37.1 (650)"
17113,"""McLean, (IL)""",26.3,"0.0 - 32.6 (652)"
17115,"""Macon, (IL)""",40.7,"37.2 - 40.7 (628)"
17117,"""Macoupin, (IL)""",41.7,"40.8 - 46.1 (652)"
17119,"""Madison, (IL)""",44.7,"40.8 - 46.1 (652)"
17121,"""Marion, (IL)""",39.1,"37.2 - 40.7 (628)"
17123,"""Marshall, (IL)""",39.1,"37.2 - 40.7 (628)"
17125,"""Mason, (IL)""",40.4,"37.2 - 40.7 (628)"
17129,"""Menard, (IL)""",38.1,"37.2 - 40.7 (628)"
17131,"""Mercer, (IL)""",34.1,"32.7 - 37.1 (650)"
17135,"""Montgomery, (IL)""",41.1,"40.8 - 46.1 (652)"
17137,"""Morgan, (IL)""",38.4,"37.2 - 40.7 (628)"
17139,"""Moultrie, (IL)""",41.7,"40.8 - 46.1 (652)"
17141,"""Ogle, (IL)""",37,"32.7 - 37.1 (650)"
17143,"""Peoria, (IL)""",38.9,"37.2 - 40.7 (628)"
17147,"""Piatt, (IL)""",32.8,"32.7 - 37.1 (650)"
17149,"""Pike, (IL)""",39,"37.2 - 40.7 (628)"
17155,"""Putnam, (IL)""",38.7,"37.2 - 40.7 (628)"
17159,"""Richland, (IL)""",38.6,"37.2 - 40.7 (628)"
17161,"""Rock Island, (IL)""",33.6,"32.7 - 37.1 (650)"
17163,"""St. Clair, (IL)""",42.8,"40.8 - 46.1 (652)"
17167,"""Sangamon, (IL)""",38.1,"37.2 - 40.7 (628)"
17169,"""Schuyler, (IL)""",47.6,"46.2 - 112.3 (634)"
17171,"""Scott, (IL)""",34.4,"32.7 - 37.1 (650)"
17173,"""Shelby, (IL)""",40.3,"37.2 - 40.7 (628)"
17175,"""Stark, (IL)""",39.3,"37.2 - 40.7 (628)"
17177,"""Stephenson, (IL)""",36.8,"32.7 - 37.1 (650)"
17179,"""Tazewell, (IL)""",33.8,"32.7 - 37.1 (650)"
17183,"""Vermilion, (IL)""",37.5,"37.2 - 40.7 (628)"
17185,"""Wabash, (IL)""",39.5,"37.2 - 40.7 (628)"
17187,"""Warren, (IL)""",38.5,"37.2 - 40.7 (628)"
17191,"""Wayne, (IL)""",41.4,"40.8 - 46.1 (652)"
17195,"""Whiteside, (IL)""",34.4,"32.7 - 37.1 (650)"
17197,"""Will, (IL)""",40.4,"37.2 - 40.7 (628)"
17201,"""Winnebago, (IL)""",37.3,"37.2 - 40.7 (628)"
17203,"""Woodford, (IL)""",33.6,"32.7 - 37.1 (650)"
18007,"""Benton, (IN)""",39.6,"37.2 - 40.7 (628)"
18045,"""Fountain, (IN)""",36.5,"32.7 - 37.1 (650)"
18083,"""Knox, (IN)""",43.6,"40.8 - 46.1 (652)"
18089,"""Lake, (IN)""",39.6,"37.2 - 40.7 (628)"
18111,"""Newton, (IN)""",39.9,"37.2 - 40.7 (628)"
18121,"""Parke, (IN)""",37.5,"37.2 - 40.7 (628)"
18125,"""Pike, (IN)""",44.9,"40.8 - 46.1 (652)"
18153,"""Sullivan, (IN)""",42.4,"40.8 - 46.1 (652)"
18165,"""Vermillion, (IN)""",48.2,"46.2 - 112.3 (634)"
18167,"""Vigo, (IN)""",38.8,"37.2 - 40.7 (628)"
18171,"""Warren, (IN)""",40.3,"37.2 - 40.7 (628)"
19005,"""Allamakee, (IA)""",33.8,"32.7 - 37.1 (650)"
19007,"""Appanoose, (IA)""",39.5,"37.2 - 40.7 (628)"
19011,"""Benton, (IA)""",25.5,"0.0 - 32.6 (652)"
19013,"""Black Hawk, (IA)""",31.3,"0.0 - 32.6 (652)"
19017,"""Bremer, (IA)""",33.9,"32.7 - 37.1 (650)"
19019,"""Buchanan, (IA)""",29.5,"0.0 - 32.6 (652)"
19023,"""Butler, (IA)""",32.6,"0.0 - 32.6 (652)"
19031,"""Cedar, (IA)""",31,"0.0 - 32.6 (652)"
19033,"""Cerro Gordo, (IA)""",33.9,"32.7 - 37.1 (650)"
19037,"""Chickasaw, (IA)""",37.6,"37.2 - 40.7 (628)"
19043,"""Clayton, (IA)""",33.7,"32.7 - 37.1 (650)"
19045,"""Clinton, (IA)""",33.6,"32.7 - 37.1 (650)"
19051,"""Davis, (IA)""",36.1,"32.7 - 37.1 (650)"
19055,"""Delaware, (IA)""",26.9,"0.0 - 32.6 (652)"
19057,"""Des Moines, (IA)""",39.4,"37.2 - 40.7 (628)"
19061,"""Dubuque, (IA)""",34.3,"32.7 - 37.1 (650)"
19065,"""Fayette, (IA)""",32.5,"0.0 - 32.6 (652)"
19067,"""Floyd, (IA)""",35.2,"32.7 - 37.1 (650)"
19069,"""Franklin, (IA)""",35.7,"32.7 - 37.1 (650)"
19075,"""Grundy, (IA)""",33.6,"32.7 - 37.1 (650)"
19083,"""Hardin, (IA)""",35,"32.7 - 37.1 (650)"
19087,"""Henry, (IA)""",38.3,"37.2 - 40.7 (628)"
19089,"""Howard, (IA)""",33.5,"32.7 - 37.1 (650)"
19095,"""Iowa, (IA)""",24.9,"0.0 - 32.6 (652)"
19097,"""Jackson, (IA)""",35.5,"32.7 - 37.1 (650)"
19099,"""Jasper, (IA)""",33.5,"32.7 - 37.1 (650)"
19101,"""Jefferson, (IA)""",38,"37.2 - 40.7 (628)"
19103,"""Johnson, (IA)""",24.4,"0.0 - 32.6 (652)"
19105,"""Jones, (IA)""",25.5,"0.0 - 32.6 (652)"
19107,"""Keokuk, (IA)""",33.4,"32.7 - 37.1 (650)"
19111,"""Lee, (IA)""",38.3,"37.2 - 40.7 (628)"
19113,"""Linn, (IA)""",24.4,"0.0 - 32.6 (652)"
19115,"""Louisa, (IA)""",35.1,"32.7 - 37.1 (650)"
19117,"""Lucas, (IA)""",40.1,"37.2 - 40.7 (628)"
19123,"""Mahaska, (IA)""",36.9,"32.7 - 37.1 (650)"
19125,"""Marion, (IA)""",33.3,"32.7 - 37.1 (650)"
19127,"""Marshall, (IA)""",35.3,"32.7 - 37.1 (650)"
19131,"""Mitchell, (IA)""",32,"0.0 - 32.6 (652)"
19135,"""Monroe, (IA)""",39.4,"37.2 - 40.7 (628)"
19139,"""Muscatine, (IA)""",31.6,"0.0 - 32.6 (652)"
19153,"""Polk, (IA)""",30.5,"0.0 - 32.6 (652)"
19157,"""Poweshiek, (IA)""",34,"32.7 - 37.1 (650)"
19163,"""Scott, (IA)""",33.9,"32.7 - 37.1 (650)"
19169,"""Story, (IA)""",30.6,"0.0 - 32.6 (652)"
19171,"""Tama, (IA)""",32,"0.0 - 32.6 (652)"
19177,"""Van Buren, (IA)""",39.3,"37.2 - 40.7 (628)"
19179,"""Wapello, (IA)""",37.2,"37.2 - 40.7 (628)"
19181,"""Warren, (IA)""",33.5,"32.7 - 37.1 (650)"
19183,"""Washington, (IA)""",31.9,"0.0 - 32.6 (652)"
19185,"""Wayne, (IA)""",42.8,"40.8 - 46.1 (652)"
19191,"""Winneshiek, (IA)""",34.5,"32.7 - 37.1 (650)"
19195,"""Worth, (IA)""",31.3,"0.0 - 32.6 (652)"
27039,"""Dodge, (MN)""",30,"0.0 - 32.6 (652)"
27045,"""Fillmore, (MN)""",30.3,"0.0 - 32.6 (652)"
27047,"""Freeborn, (MN)""",32.2,"0.0 - 32.6 (652)"
27049,"""Goodhue, (MN)""",30.8,"0.0 - 32.6 (652)"
27055,"""Houston, (MN)""",33.9,"32.7 - 37.1 (650)"
27099,"""Mower, (MN)""",30,"0.0 - 32.6 (652)"
27109,"""Olmsted, (MN)""",29.4,"0.0 - 32.6 (652)"
27131,"""Rice, (MN)""",31.3,"0.0 - 32.6 (652)"
27147,"""Steele, (MN)""",32.1,"0.0 - 32.6 (652)"
27157,"""Wabasha, (MN)""",29.1,"0.0 - 32.6 (652)"
27161,"""Waseca, (MN)""",34.8,"32.7 - 37.1 (650)"
27169,"""Winona, (MN)""",31.6,"0.0 - 32.6 (652)"
29001,"""Adair, (MO)""",40,"37.2 - 40.7 (628)"
29007,"""Audrain, (MO)""",42.5,"40.8 - 46.1 (652)"
29019,"""Boone, (MO)""",41,"40.8 - 46.1 (652)"
29027,"""Callaway, (MO)""",38.6,"37.2 - 40.7 (628)"
29033,"""Carroll, (MO)""",39.1,"37.2 - 40.7 (628)"
29041,"""Chariton, (MO)""",42.7,"40.8 - 46.1 (652)"
29045,"""Clark, (MO)""",38.8,"37.2 - 40.7 (628)"
29051,"""Cole, (MO)""",36.3,"32.7 - 37.1 (650)"
29053,"""Cooper, (MO)""",41.3,"40.8 - 46.1 (652)"
29071,"""Franklin, (MO)""",37.8,"37.2 - 40.7 (628)"
29073,"""Gasconade, (MO)""",37,"32.7 - 37.1 (650)"
29079,"""Grundy, (MO)""",43.5,"40.8 - 46.1 (652)"
29089,"""Howard, (MO)""",42,"40.8 - 46.1 (652)"
29103,"""Knox, (MO)""",41.9,"40.8 - 46.1 (652)"
29111,"""Lewis, (MO)""",39,"37.2 - 40.7 (628)"
29113,"""Lincoln, (MO)""",35.7,"32.7 - 37.1 (650)"
29115,"""Linn, (MO)""",37.4,"37.2 - 40.7 (628)"
29117,"""Livingston, (MO)""",42,"40.8 - 46.1 (652)"
29121,"""Macon, (MO)""",43,"40.8 - 46.1 (652)"
29127,"""Marion, (MO)""",40.5,"37.2 - 40.7 (628)"
29129,"""Mercer, (MO)""",40.8,"40.8 - 46.1 (652)"
29135,"""Moniteau, (MO)""",39.3,"37.2 - 40.7 (628)"
29137,"""Monroe, (MO)""",44.4,"40.8 - 46.1 (652)"
29139,"""Montgomery, (MO)""",39.4,"37.2 - 40.7 (628)"
29141,"""Morgan, (MO)""",40.3,"37.2 - 40.7 (628)"
29151,"""Osage, (MO)""",33.9,"32.7 - 37.1 (650)"
29159,"""Pettis, (MO)""",40.2,"37.2 - 40.7 (628)"
29163,"""Pike, (MO)""",41.7,"40.8 - 46.1 (652)"
29171,"""Putnam, (MO)""",40.5,"37.2 - 40.7 (628)"
29173,"""Ralls, (MO)""",43,"40.8 - 46.1 (652)"
29175,"""Randolph, (MO)""",43.7,"40.8 - 46.1 (652)"
29183,"""St. Charles, (MO)""",33,"32.7 - 37.1 (650)"
29189,"""St. Louis County, (MO)""",42,"40.8 - 46.1 (652)"
29195,"""Saline, (MO)""",40.3,"37.2 - 40.7 (628)"
29197,"""Schuyler, (MO)""",40.4,"37.2 - 40.7 (628)"
29199,"""Scotland, (MO)""",38.5,"37.2 - 40.7 (628)"
29205,"""Shelby, (MO)""",45.7,"40.8 - 46.1 (652)"
29211,"""Sullivan, (MO)""",39,"37.2 - 40.7 (628)"
29219,"""Warren, (MO)""",33.8,"32.7 - 37.1 (650)"
29510,"""St. Louis City, (MO)""",44,"40.8 - 46.1 (652)"
55001,"""Adams, (WI)""",33.2,"32.7 - 37.1 (650)"
55009,"""Brown, (WI)""",33.5,"32.7 - 37.1 (650)"
55011,"""Buffalo, (WI)""",35,"32.7 - 37.1 (650)"
55015,"""Calumet, (WI)""",33.2,"32.7 - 37.1 (650)"
55021,"""Columbia, (WI)""",32.6,"0.0 - 32.6 (652)"
55023,"""Crawford, (WI)""",32.4,"0.0 - 32.6 (652)"
55025,"""Dane, (WI)""",28.1,"0.0 - 32.6 (652)"
55027,"""Dodge, (WI)""",33,"32.7 - 37.1 (650)"
55039,"""Fond du Lac, (WI)""",34.5,"32.7 - 37.1 (650)"
55043,"""Grant, (WI)""",34.1,"32.7 - 37.1 (650)"
55045,"""Green, (WI)""",34.8,"32.7 - 37.1 (650)"
55047,"""Green Lake, (WI)""",33.4,"32.7 - 37.1 (650)"
55049,"""Iowa, (WI)""",35,"32.7 - 37.1 (650)"
55053,"""Jackson, (WI)""",34.1,"32.7 - 37.1 (650)"
55055,"""Jefferson, (WI)""",31.9,"0.0 - 32.6 (652)"
55057,"""Juneau, (WI)""",34.2,"32.7 - 37.1 (650)"
55059,"""Kenosha, (WI)""",38.8,"37.2 - 40.7 (628)"
55061,"""Kewaunee, (WI)""",31.6,"0.0 - 32.6 (652)"
55063,"""La Crosse, (WI)""",35,"32.7 - 37.1 (650)"
55065,"""Lafayette, (WI)""",35.5,"32.7 - 37.1 (650)"
55071,"""Manitowoc, (WI)""",34,"32.7 - 37.1 (650)"
